college,collegeLabel,city,coordinate_location,country,countryLabel
http://www.wikidata.org/entity/Q7010999,New Plymouth Airport,,Point(174.179166666 -39.008611111),http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q7018922,Newport Municipal Airport,,Point(-124.058 44.5803),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7022162,Ngau Airport,,Point(179.339722222 -18.115555555),http://www.wikidata.org/entity/Q712,Fiji
http://www.wikidata.org/entity/Q7031641,Nielson Field,,Point(121.02946667 14.55057222),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7040641,Shreveport Regional Airport,,Point(-93.825555555 32.446666666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7042465,Njoeng Jacob Kondre Airstrip,,Point(-55.535 4.9357),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q7049256,Nondalton Airport,,Point(-154.839 59.9803),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7053104,Normanton Airport,,Point(141.07 -17.685),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7053491,Norsup Airport,,Point(167.400555555 -16.079722222),http://www.wikidata.org/entity/Q686,Vanuatu
http://www.wikidata.org/entity/Q7054343,North Caicos Airport,,Point(-71.9394 21.9175),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7054774,North Central West Virginia Airport,,Point(-80.2281 39.2967),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7056358,North Platte Regional Airport,,Point(-100.683611111 41.126111111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7056665,North Shore Aerodrome,,Point(174.655277777 -36.656666666),http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q7058187,Cagayan North International Airport,,Point(121.745833333 18.181944444),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7058696,Presque Isle International Airport,,Point(-68.044722222 46.688888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7058852,Northern Peninsula Airport,,Point(142.459444444 -10.950833333),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7059931,Northwest Alabama Regional Airport,,Point(-87.610277777 34.745277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7061633,Norwood Memorial Airport,,Point(-71.173055555 42.190555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7075228,Obo Airport,,Point(141.32416667 -7.59053),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q7080093,Eugene F. Correia International Airport - Ogle,,Point(-58.105833333 6.807222222),http://www.wikidata.org/entity/Q734,Guyana
http://www.wikidata.org/entity/Q7088975,Olympia Regional Airport,,Point(-122.902 46.9694),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7089070,Olympic Dam Airport,,Point(136.877 -30.485),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7092208,Ondjiva Pereira Airport,,Point(15.6838 -17.0435),http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q7092208,Ondjiva Pereira Airport,,Point(15.683861111 -17.043416666),http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q7094553,Onslow Airport,,Point(115.113 -21.6683),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7113158,Ouvéa Airport,,Point(166.57333333 -20.64166667),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q7114750,Owensboro-Daviess County Regional Airport,,Point(-87.166944444 37.738888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7115707,Oxnard Airport,,Point(-119.207222222 34.200833333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7116463,Ozar Airport,,Point(73.913055555 20.119166666),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7121428,Paama Airport,,Point(168.235555555 -16.431944444),http://www.wikidata.org/entity/Q686,Vanuatu
http://www.wikidata.org/entity/Q7126083,Pakuba Airport,,Point(31.554444444 2.202222222),http://www.wikidata.org/entity/Q1036,Uganda
http://www.wikidata.org/entity/Q7126092,Pakyong Airport,,Point(88.58777778 27.22805556),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7126676,Palanan Airport,,Point(122.431667 17.065),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7126676,Palanan Airport,,Point(122.432275 17.063338888),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7128049,Palm Island Airport,,Point(146.581388888 -18.755277777),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7128160,Palmas Airport (Tocantins),,Point(-48.35778 -10.29),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7128540,Palo Verde Airport,,Point(-112.098888888 27.093055555),http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q7130967,Bohol–Panglao International Airport,,Point(123.775 9.56666667),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7131860,Pantnagar Airport,,Point(79.474166666 29.032222222),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7133766,Paraburdoo Airport,,Point(117.745555555 -23.171388888),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7135434,Paranaguá Airport,,Point(-48.53111 -25.54056),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7135442,Paranavaí Airport,,Point(-52.48861 -23.09),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7142134,Pasighat Airport,,Point(95.383333333 28.1),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7144700,Pathankot Airport,,Point(75.634444444 32.233611111),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7145136,Pato Branco Airport,,Point(-52.69417 -26.21778),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7159475,Pedro Bay Airport,,Point(-154.13 59.7972),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7161603,Pellston Regional Airport,,Point(-84.796666666 45.570833333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7192417,Pierre Regional Airport,,Point(-100.286111111 44.382777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7193428,Pignon Airport,,Point(-72.118611111 19.321388888),http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q7194446,Pilot Point Airport,,Point(-157.571944444 57.580277777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7200286,Placencia Airport,,Point(-88.361666666 16.536944444),http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q7202342,Platinum Airport,,Point(-161.819 59.0114),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7207405,Poesoegroenoe Airstrip,,Point(-55.793 4.3975),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q7208153,Point Roberts Airpark,,Point(-123.079 48.9797),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7220312,Lake Manyara Airport,,Point(35.8183 -3.37639),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7220312,Lake Manyara Airport,,Point(35.81833333 -3.37583333),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7220495,Mpanda Airport,,Point(31.08252222 -6.35532778),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7220710,Songea Airport,,Point(35.58111111 -10.68083333),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7220771,Tabora Airport,,Point(32.830555555 -5.076111111),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7228040,Ponta Grossa Airport,,Point(-50.14389 -25.18444),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7230506,Port Bergé Airport,,Point(47.61666667 -15.58333333),http://www.wikidata.org/entity/Q1019,Madagascar
http://www.wikidata.org/entity/Q7230551,Port Clarence Coast Guard Station,,Point(-166.858611111 65.253611111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7231705,Porterville Municipal Airport,,Point(-119.063 36.0297),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7232170,Porto Trombetas Airport,,Point(-56.39917 -1.48444),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7245039,Princeville Airport,,Point(-159.445277777 22.20919),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7252212,Protásio de Oliveira Airport,,Point(-48.45889 -1.415),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7252785,Provo Municipal Airport,,Point(-111.723361111 40.219194444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7258455,Pueblo Memorial Airport,,Point(-104.496388888 38.289166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7258548,Puerto Bolívar Airport,,Point(-71.984722222 12.221388888),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q7260538,Punta Gorda Airport,,Point(-88.808055555 16.102222222),http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q7267063,Qassimiut Heliport,,Point(-47.1525 60.779166666),http://www.wikidata.org/entity/Q223,Greenland
http://www.wikidata.org/entity/Q7267894,Qionghai Bo'ao Airport,,Point(110.45888889 19.14055556),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q7271312,Quepos La Managua Airport,,Point(-84.129722222 9.443055555),http://www.wikidata.org/entity/Q800,Costa Rica
http://www.wikidata.org/entity/Q7271312,Quepos La Managua Airport,,Point(-84.133333 9.45),http://www.wikidata.org/entity/Q800,Costa Rica
http://www.wikidata.org/entity/Q7272021,Quilpie Airport,,Point(144.257222222 -26.608611111),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7272181,Quincy Regional Airport,,Point(-91.194722222 39.942777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7278511,Rabaul Airport,,Point(152.379444444 -4.340277777),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q7283216,Ragoebarsing Airstrip,,Point(-56.931944 4.898056),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q7285421,Raja Bhoj Airport,,Point(77.3375 23.2875),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7286282,Rajkot Airport,,Point(70.779444444 22.309166666),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7287034,Ralleigh Airstrip,,Point(-56.20833333 4.72277778),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q7290703,Ranai Airport,,Point(108.387897222 3.908713888),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q7294610,Raroia Airport,,Point(-142.476944444 -16.045),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q7300558,Reading Regional Airport,,Point(-75.965277777 40.378611111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7305556,Redcliffe Airport,,Point(153.068333333 -27.206666666),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7305623,Redding Municipal Airport,,Point(-122.293333333 40.508888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7313215,Renhuai Maotai Airport,,Point(106.438 27.967),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q7314385,Republic Airport,,Point(-73.413333333 40.728888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7330281,Richards Bay Airport,,Point(32.091944444 -28.740833333),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q7330281,Richards Bay Airport,,Point(32.093383 -28.74018),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q7330761,Richmond Airport,,Point(143.114722222 -20.701944444),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7334396,Rimatara Airport,,Point(-152.8054 -22.6387),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q7335208,Rio Grande Airport,,Point(-52.16333 -32.08167),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7335353,Rio Verde Airport,,Point(-50.95611 -17.83472),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7338685,Riverton Regional Airport,,Point(-108.459722222 43.064166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7338907,Rivière-aux-Saumons Aerodrome,,Point(-62.295277777 49.401388888),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q7338967,Rivne International Airport,,Point(26.141666666 50.607222222),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q7339802,Roanoke–Blacksburg Regional Airport,,Point(-79.9756 37.3256),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7341112,Robe Airport,,Point(40.045 7.11889),http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q7353841,Roche Harbor Seaplane Base,,Point(-123.16 48.6081),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7354696,Southwest Wyoming Regional Airport,,Point(-109.065277777 41.594166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7359556,Rogue Valley International-Medford Airport,,Point(-122.873611111 42.374166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7368988,Rosita Airport,,Point(-84.408611111 13.889722222),http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q7370692,Rottnest Island Airport,,Point(115.539722222 -32.006666666),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7379320,Rumjatar Airport,,Point(86.550555555 27.303611111),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q7383505,Rutland Southern Vermont Regional Airport,,Point(-72.949722222 43.53),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7383795,Ryan's Creek Aerodrome,,Point(168.101666666 -46.899722222),http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q7386320,Río Hato Airport,,Point(-80.129722222 8.38),http://www.wikidata.org/entity/Q804,Panama
http://www.wikidata.org/entity/Q7390731,SLAF Ampara,,Point(81.625833333 7.337222222),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7390732,SLAF China Bay,,Point(81.181944444 8.538611111),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7390733,SLAF Iranamadu,,Point(80.48761111 9.30544444),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7390735,SLAF Katukurunda,,Point(79.977538888 6.552125),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7390739,SLAF Vavuniya,,Point(80.4955 8.7404),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7390742,SLAF Palaly,,Point(80.070088888 9.792330555),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q7395699,Saarloq Heliport,,Point(-46.02472222 60.53777778),http://www.wikidata.org/entity/Q223,Greenland
http://www.wikidata.org/entity/Q7396985,Sacramento Executive Airport,,Point(-121.493333333 38.5125),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7399709,Sahnewal Airport,,Point(75.9525 30.854722222),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7399853,Saibai Island Airport,,Point(142.625 -9.378333333),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7404634,Salina Regional Airport,,Point(-97.652222222 38.790555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7404846,Salisbury–Ocean City–Wicomico Regional Airport,,Point(-75.5094 38.34),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7408115,Santo Ângelo Airport,,Point(-54.16889 -28.28222),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7409017,Sambava Airport,,Point(50.1747 -14.2786),http://www.wikidata.org/entity/Q1019,Madagascar
http://www.wikidata.org/entity/Q7409017,Sambava Airport,,Point(50.17472222 -14.27861111),http://www.wikidata.org/entity/Q1019,Madagascar
http://www.wikidata.org/entity/Q7413238,San Andros Airport,,Point(-78.05 25.05),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7413238,San Andros Airport,,Point(-78.048888888 25.053888888),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7413267,San Angelo Regional Airport,,Point(-100.496388888 31.355),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7414748,San Luis Obispo County Regional Airport,,Point(-120.641944444 35.236944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7414773,San Luis Valley Regional Airport,,Point(-105.866388888 37.435),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7415281,San Salvador Airport,,Point(-74.52365 24.063128),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7415281,San Salvador Airport,,Point(-74.523888888 24.063333333),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7415359,San Vicente Airport,,Point(119.27388889 10.525),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7419470,Santa Elena de Uairén Airport,,Point(-61.14472222 4.55472222),http://www.wikidata.org/entity/Q717,Venezuela
http://www.wikidata.org/entity/Q7419674,Santa Maria Airport,,Point(-53.69222222 -29.71083333),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7419700,Santa Maria Public Airport,,Point(-120.4575 34.898888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7419875,Santa Rosa Airport,,Point(-54.52222 -27.90889),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7421546,Sara Airport,,Point(168.152777777 -15.4715),http://www.wikidata.org/entity/Q686,Vanuatu
http://www.wikidata.org/entity/Q7423011,Sarakreek Airstrip,,Point(-54.96666667 4.31944444),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q7424653,Sarteneja Airport,,Point(-88.130833333 18.355555555),http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q7425061,Sasereme Airport,,Point(142.86888889 -7.62277778),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q7425711,Saskylakh Airport,,Point(114.08222222 71.92888889),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7429098,Sayak Airport,,Point(126.013888888 9.858888888),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7429098,Sayak Airport,,Point(126.015338 9.85935),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7429454,Saül Airport,,Point(-53.20416667 3.61361111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q7455033,Seronera Airstrip,,Point(34.82138889 -2.45694444),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7457983,Severo-Eniseysk Airport,,Point(93.011666666 60.373333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7488572,Shangrao Sanqingshan Airport,,Point(117.96138889 28.38027778),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q7489785,Shark Bay Airport,,Point(113.576666666 -25.893333333),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7490460,Sharq Al-Owainat Airport,,Point(28.7207 22.5806),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q7494187,Shenandoah Valley Regional Airport,,Point(-78.8964 38.2639),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7494882,Sheridan County Airport,,Point(-106.980277777 44.769166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7496471,Shihezi Huayuan Airport,,Point(85.891111111 44.241666666),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q7496892,Shimla Airport,,Point(77.067888 31.082583),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7498345,Shirdi Airport,,Point(74.37888889 19.68861111),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7502965,Show Low Regional Airport,,Point(-110.005555555 34.265555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7508919,Sidney-Richland Municipal Airport,,Point(-104.1925 47.706944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7513895,Sikorsky Memorial Airport,,Point(-73.126111111 41.163333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7530610,Sirri Island Airport,,Point(54.53944444 25.90888889),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q7531935,Sitka Seaplane Base,,Point(-135.34611111 57.05222222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7532228,Siuna Airport,,Point(-84.776944444 13.716666666),http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q7532228,Siuna Airport,,Point(-84.772778 13.716667),http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q7533754,Skagit Regional Airport,,Point(-122.421 48.4708),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7546729,Smyrna Airport,,Point(-86.52 36.0089),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7549760,Soalala Airport,,Point(45.36666667 -16.1),http://www.wikidata.org/entity/Q1019,Madagascar
http://www.wikidata.org/entity/Q7559061,Solwezi Airport,,Point(26.366666666 -12.174166666),http://www.wikidata.org/entity/Q953,Zambia
http://www.wikidata.org/entity/Q7559061,Solwezi Airport,,Point(26.366667 -12.166667),http://www.wikidata.org/entity/Q953,Zambia
http://www.wikidata.org/entity/Q7560814,Sonari Airport,,Point(86.168055555 22.813611111),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q7561639,Songwe Airport,,Point(33.27388889 -8.92),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q7566004,South Arkansas Regional Airport at Goodwin Field,,Point(-92.813333333 33.221111111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7566309,South Bend Regional Airport,,Point(-86.317222222 41.708333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7566471,South Caicos Airport,,Point(-71.528611111 21.515833333),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7567373,South Goulburn Island Airport,,Point(133.382 -11.65),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7568834,South West Bay Airport,,Point(167.438 -16.495),http://www.wikidata.org/entity/Q686,Vanuatu
http://www.wikidata.org/entity/Q7569353,Southeast Iowa Regional Airport,,Point(-91.125555555 40.783055555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7571331,Southwest Oregon Regional Airport,,Point(-124.262777777 43.417222222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7578005,Spirit of St. Louis Airport,,Point(-90.651944444 38.662222222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7580656,Spring Point Airport,,Point(-73.975 22.444445),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7580920,Springfield-Branson National Airport,,Point(-93.388611111 37.245555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7587633,St. Cloud Regional Airport,,Point(-94.06 45.546666666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7593213,St George Airport,,Point(148.595 -28.05),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7598927,Staniel Cay Airport,,Point(-76.440287 24.162483),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7598927,Staniel Cay Airport,,Point(-76.439166666 24.169166666),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7604051,Statesboro-Bulloch County Airport,,Point(-81.736944444 32.482777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7604051,Statesboro-Bulloch County Airport,,Point(-81.73722 32.48306),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7607091,Stella Maris Airport,,Point(-75.279275 23.59012),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q7615490,Stevens Point Municipal Airport,,Point(-89.530277777 44.545),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7617308,Stillwater Regional Airport,,Point(-97.08387 36.15776),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7617308,Stillwater Regional Airport,,Point(-97.0856 36.1611),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7618243,Stockton Metropolitan Airport,,Point(-121.238333333 37.894166666),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7635846,Suki Airport,,Point(141.8 -8.083333333),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q7641676,Suntar Airport,,Point(117.635 62.185),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7646281,Surigao Airport,,Point(125.479327777 9.757566666),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q7649758,Susuman Airport,,Point(148.146666666 62.766666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7652581,Svetlogorsk Airport,,Point(88.403333333 66.84),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q7663518,Syros Island National Airport,,Point(24.950833333 37.422777777),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q7663518,Syros Island National Airport,,Point(24.95 37.423612),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q7663931,Syukuran Aminuddin Amir Airport,,Point(122.770277777 -1.037777777),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q7665478,São Félix do Araguaia Airport,,Point(-50.68833 -11.63194),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7665483,São Gabriel da Cachoeira Airport,,Point(-66.98583 -0.14806),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q7673600,Tabubil Airport,,Point(141.225833333 -5.278611111),http://www.wikidata.org/entity/Q691,Papua New Guinea
