college,collegeLabel,city,coordinate_location,country,countryLabel,field1,Sno,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q18343780,"Port of Gemikonagi, Lefke Cyprus",,Point(32.833333 35.133333),http://www.wikidata.org/entity/Q229,Cyprus,37,38,Cyprus,Point(33.0 35.0),Κύπρος - Kıbrıs,cy
http://www.wikidata.org/entity/Q18359172,Vijaydurg Port,,Point(73.338028 16.556194),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q1837513,Nowy Port,,Point(18.66867 54.39572),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q18380110,Port de Foleux,,Point(-2.28306 47.5753),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q18392681,Port of Kuala Sungai Linggi,,Point(101.983333 2.275),http://www.wikidata.org/entity/Q833,Malaysia,95,96,Malaysia,Point(108.0 3.0),Indonesia,id
http://www.wikidata.org/entity/Q18399312,Port of Rostov-on-Don,,Point(39.688 47.19915),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q1842361,Port of Karachi,,Point(66.98 24.84),http://www.wikidata.org/entity/Q843,Pakistan,121,122,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q1847195,Oude Haven,,Point(3.924769444 51.6482),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q18478293,Pecém Industrial and Port Complex,,Point(-38.810834 -3.549532),http://www.wikidata.org/entity/Q155,Brazil,19,20,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q1858108,Vijfde Petroleumhaven,,Point(4.165 51.94111),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q18619435,Port of Oswego,,Point(-76.5103 43.4639),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q18624874,Kalasadam,,Point(24.750141666 59.446747222),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q18625117,Munalaid Harbour,,Point(24.117777777 58.229166666),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q18625903,Port of Tallinn,,Point(24.754167 59.443333),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q18626726,Old City Marina,,Point(24.759208 59.442259),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q18661697,Reposaari port,,Point(21.455762 61.606345),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q18661881,Port of Rauma,,Point(21.427805555 61.126388888),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q18682596,Port of Tornio,,Point(24.157 65.753),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q1869049,London Thamesport,,Point(0.6875 51.4403),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q1879364,Långnäs,,Point(20.296619 60.117139),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q1885622,Port of Hanau,,Point(8.918356 50.118975),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q1886567,Houthaven,,Point(4.88194 52.39722),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1886696,Portovesme,,Point(8.4025 39.208611111),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q1889774,Belvédère-haven,,Point(5.6875 50.86556),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1892864,Torontohaven,,Point(4.28306 51.88694),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1893090,Sethehaven,,Point(6.16556 52.69583),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q18939770,Appelhaven,,Point(5.061311 52.638613),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1898262,Marina Lubmin,,Point(13.6472 54.1517),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18987918,Port of Payra,,Point(90.2792 21.989),http://www.wikidata.org/entity/Q902,Bangladesh,12,13,Bangladesh,Point(89.866667 24.016667),বাংলাদেশ,bd
http://www.wikidata.org/entity/Q1902682,Port of Marseille-Fos,,Point(5.33611111 43.34194444),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q1921365,Port of Houston,,Point(-95.0217 29.6111),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q1922352,Waalhaven,,Point(5.85239 51.85042),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1922980,Rønne Harbour,,Point(14.69167 55.09583),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q19295179,Lände Roth,,Point(11.1419 49.2396),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q1930795,Koningin Wilhelminahaven,,Point(4.35392 51.90378),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1931350,Bierhaven,,Point(4.484167 51.916111),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19329067,Puerto de Yurimaguas,,Point(-76.16527 -5.849931),http://www.wikidata.org/entity/Q419,Peru,126,127,Peru,Point(-76.0 -9.4),Perú,pe
http://www.wikidata.org/entity/Q1934660,Westerhaven,,Point(4.476425 51.90735),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19381920,"Harbour of Moss, Norway",,Point(10.65725 59.430444444),http://www.wikidata.org/entity/Q20,Norway,119,120,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q1941343,Vijfsluizerhaven,,Point(4.37028 51.90167),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19421869,Piushaven,,Point(5.0942 51.5524),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1958691,Mülheimer Hafen,,Point(6.98546 50.955),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q19621481,Port of Tinduff,,Point(-4.367589 48.335607),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q1970084,Beneluxhaven,,Point(4.12861 51.95167),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19730550,Gilimanuk Harbour,,Point(114.436388888 -8.161666666),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q19751592,Port of Depapre,,Point(140.367929 -2.461453),http://www.wikidata.org/entity/Q252,Indonesia,70,71,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q1975317,Port of Kapellskär,,Point(19.06472222 59.72138889),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q1976774,Schiehaven,,Point(4.45583 51.90222),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19788900,Morskoy Port Petropavlovsk-Kamchatskiy,,Point(158.647222222 53.013611111),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q1980544,Yangtzekanaal,,Point(4.049147 51.969547),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19850350,Petroleumhaven,,Point(4.855 52.411111111),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19862844,harbor of Veghel,,Point(5.5225 51.613333333),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19868556,harbour of Sint Eustatius,,Point(-62.985833 17.47785),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19878348,Tuscumbia Landing Site,,Point(-87.7253 34.7489),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q19900853,Marina of Veghel,,Point(5.528722 51.614389),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1994287,port of Bussum,,Point(5.16333 52.2775),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q1995529,Port of New York and New Jersey,,Point(-74.04555556 40.66833333),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q1996267,Vitino,,Point(32.3342 67.0761),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q19963791,Lände Dietfurt,,Point(11.588 49.024),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q19964030,Lände Mühlhausen,,Point(11.42475 49.16091),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q1997009,Eemhaven,,Point(4.40528 51.88611),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q19971670,Häfen Eggolsheim,,Point(11.02507 49.77151),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q2003721,Nassauhaven,,Point(4.50722 51.9125),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q20044972,Shiraoi Port,,Point(141.323055555 42.5225),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q2007169,Vierde Petroleumhaven,,Point(4.14278 51.95222),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q20101534,Port de Palamós,,Point(3.125477 41.84481),http://www.wikidata.org/entity/Q29,Spain,204,,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q20127602,Port of Saint-Nazaire,,Point(-2.1986 47.2813),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q2020229,Port of Casablanca,,Point(-7.61447 33.601395),http://www.wikidata.org/entity/Q1028,Morocco,105,106,Morocco,Point(-6.0 32.0),Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,ma
http://www.wikidata.org/entity/Q2022091,Merwedehaven,,Point(4.71417 51.82),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q2024795,Port of Suzhou,,Point(120.859222 31.799391),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q2025079,Mississippihaven,,Point(4.056014 51.936222),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q2025939,harbour of Cuijk,,Point(5.851225 51.753716666),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q2035634,Big port Saint Petersburg,,Point(30.199166666 59.880555555),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q2038062,Port of Melbourne,,Point(144.93181 -37.84183),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q20423424,Port de Agadir,,Point(-9.63595 30.42211),http://www.wikidata.org/entity/Q1028,Morocco,105,106,Morocco,Point(-6.0 32.0),Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,ma
http://www.wikidata.org/entity/Q20423427,Port of Al Hudaydah,,Point(42.935777777 14.836444444),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q20423433,Ash Shihr oil terminal,,Point(49.5 14.733333333),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q20423437,Port of Salif,,Point(42.666666666 15.3),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q20423440,Port of Balhaf,,Point(48.183333333 13.966666666),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q20432075,Fishing port of Gabès,,Point(10.115025 33.894834),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q20432097,Port of Sfax,,Point(10.769189 34.724016),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q2045699,Spuihaven,,Point(4.4 51.90083),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q20529751,Port of Lahesuu,,Point(24.7 59.456),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q2060372,Belcrumhaven,,Point(4.76833 51.59828),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q20646352,Port of Bissau,,Point(-15.58333333 11.85),http://www.wikidata.org/entity/Q1007,Guinea-Bissau,63,64,Guinea-Bissau,Point(-15.0 12.0),Guiné-Bissau,gw
http://www.wikidata.org/entity/Q20650238,Mundra Port,,Point(69.683055555 22.774722222),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q2066114,Port of Pecem,,Point(-38.814765 -3.5487563),http://www.wikidata.org/entity/Q155,Brazil,19,20,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q2067581,Merwehaven,,Point(4.41556 51.90861),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q20715025,Port of St. Petersburg,,Point(-82.62959 27.76247),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q2073103,Port of Turku,,Point(22.219783333 60.435277777),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q2082135,Port of Hull,,Point(-0.332 53.738),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q2085829,Israel Shipyards,,Point(35.033642 32.815386),http://www.wikidata.org/entity/Q801,Israel,74,75,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q21018612,Port of Hobart,,Point(147.36667 -42.88333),http://www.wikidata.org/entity/Q408,Australia,9,10,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q21042733,Free port of Vladivostok,,Point(131.88439 43.11314),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q2104666,Port of Deauville,,Point(0.07222222 49.36388889),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q2104749,Port Kavkaz,,Point(36.66666667 45.33333333),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q2105370,harbour of Papendrecht,,Point(4.71944 51.82667),http://www.wikidata.org/entity/Q55,Netherlands,111,112,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q21074409,Colachel Seaport,,Point(77.18361111 8.22416667),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
