college,collegeLabel,city,coordinate_location,country,countryLabel,
http://www.wikidata.org/entity/Q49702183,Northern Pacific Reservoir,,Point(-111.902777777 46.553055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702184,Norton Pond,,Point(-71.864444444 44.936944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702186,Norton Reservoir,,Point(-109.52353 34.06609),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702187,Norwich Pond,,Point(-72.8325 42.306388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702188,Norwood Pond,,Point(-70.869722222 42.581666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702190,Notown Reservoir,,Point(-71.821666666 42.539444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702191,Noyes Pond,,Point(-73.026388888 42.105555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702192,Noyes Pond,,Point(-71.913055555 42.503888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702194,Nugget Lake 18,,Point(-92.219722222 44.677222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702195,Number 4 Lake,,Point(-89.121944444 36.809722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702197,Number One Reservoir,,Point(-80.273611111 40.156944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702198,Nutria Reservoir Number 4,,Point(-108.641111111 35.223333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702199,Nyce Lake,,Point(-74.926666666 41.249166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702201,Oak Lake,,Point(-79.559444444 39.801944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702202,Oak Swamp Reservoir,,Point(-71.543888888 41.828055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702203,Oaks Park Reservoir,,Point(-109.622222222 40.756111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702205,Oakwood Lake,,Point(-90.842777777 44.45),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702206,Oblong Waterhole,,Point(-120.137777777 43.337222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702207,Ochoco Reservoir,,Point(-120.692222222 44.305),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702209,Oconomowoc Lake,,Point(-88.454166666 43.099166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702210,Oconto Falls Pond 729,,Point(-88.168333333 44.880555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702212,Octoraro Lake,,Point(-76.051111111 39.801944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702213,Offield Reservoir,,Point(-109.004722222 40.659444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702214,Ogema Millpond,,Point(-90.290277777 45.442222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702216,Oglala Lake,,Point(-102.7225 43.172777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702217,Ohio Farmettes Lake,,Point(-81.236666666 41.119444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702218,Okauchee Lake,,Point(-88.448055555 43.112222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702220,Old Fence Reservoir,,Point(-117.775277777 43.401666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702221,Old Forge Pond,,Point(-77.045277777 37.449444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702223,Old Lakebed Waterhole,,Point(-119.875555555 43.974444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702225,Old Marsh Pond,,Point(-73.27 43.632777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702226,Old Town Farm Pond,,Point(-77.001388888 37.591111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702228,Oles Pond,,Point(-118.706944444 39.508611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702229,Olive Hill Reservoir,,Point(-83.215833333 38.313333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702231,Olney Pond,,Point(-71.431944444 41.891111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702232,Olsen Reservoir,,Point(-110.698611111 39.462777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702233,Olssons Pond,,Point(-76.836666666 37.560833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702236,On the Rim Waterhold,,Point(-119.075 43.045),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702237,One Mile Reservoir,,Point(-104.728611111 41.305555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702238,Oneida Narrows Reservoir,,Point(-111.728888888 42.293611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702241,Onion Valley Reservoir,,Point(-118.742222222 41.694444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702242,Open Woods Pond,,Point(-75.141388888 41.554722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702244,Oreana Waterhole,,Point(-119.323611111 42.7375),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702246,Oregon End Reservoir,,Point(-118.800833333 42.052777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702248,Orphan Reservoir,,Point(-119.848888888 41.433333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702249,Orson Pond,,Point(-75.443611111 41.8125),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702251,Osborne Reservoir,,Point(-122.655555555 42.414166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702252,Ottumwa Lake,,Point(-101.337777777 44.239722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702254,Owhi Lake,,Point(-118.898888888 48.233055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702255,Owl Creek Reservoir,,Point(-104.614722222 40.618333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702256,Owsley Fork Reservoir,,Point(-84.18 37.541111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702257,Oxbow Reservoir,,Point(-116.847777777 44.902222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702258,Pa-799 Reservoir,,Point(-76.34 41.646666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702259,Pablo Reservoir,,Point(-114.158055555 47.635277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702260,Pace Lake,,Point(-109.065277777 38.559166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702261,Pacheta Lake,,Point(-109.539444444 33.775),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702262,Packard Pond,,Point(-72.233055555 42.633888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702263,Packwood Reservoir,,Point(-120.975 41.019166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702265,Paddock Valley Reservoir,,Point(-116.602777777 44.231944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702266,Paddys Lake,,Point(-120.138333333 42.545555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702267,Paguate Reservoir,,Point(-107.326666666 35.070277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702268,Painted Rocks Lake,,Point(-114.293888888 45.700833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702269,Palisades Reservoir,,Point(-111.108888888 43.235277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702270,Palmer Brook Reservoir,,Point(-73.108333333 42.287777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702272,Palmer Lake,,Point(-104.911666666 39.123333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702273,Panama Reservoir Number 1,,Point(-105.084166666 40.095),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702274,Panton Coulee Reservoir,,Point(-110.142222222 47.6),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702275,Papoose Lake,,Point(-110.009722222 40.800277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702276,Park Creek Reservoir,,Point(-105.158888888 40.841944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702277,Park Creek Reservoir Number 2,,Point(-105.143333333 40.821111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702278,Park Lake,,Point(-112.171666666 46.446944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702279,Parker Lake,,Point(-106.399166666 32.451111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702281,Parks Lake,,Point(-109.292777777 32.554444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702282,Parleys Reservoir,,Point(-111.715555555 43.180833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702283,Parsleys Millpond,,Point(-77.225277777 37.6),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702284,Partridgeville Pond,,Point(-72.044722222 42.545277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702285,Pass Reservoir,,Point(-106.761111111 43.776944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702286,Patton Meadow,,Point(-120.601944444 42.242777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702287,Paupackan Lake,,Point(-75.301666666 41.463333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702288,Payne Reservoir,,Point(-120.46129 41.39688),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702289,Peace Valley Reservoir,,Point(-75.19 40.325555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702290,Peacefull Valley Lake,,Point(-78.362222222 39.145277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702291,Peach Lake,,Point(-101.310277777 45.297222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702292,Peacham Pond,,Point(-72.259444444 44.330833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702293,Peak Lake,,Point(-109.703333333 43.153888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702294,Pearrygin Lake,,Point(-120.150833333 48.486111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702296,Pecks Pond,,Point(-75.085833333 41.292222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702297,Pelham Lake,,Point(-72.889166666 42.699444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702298,Pelton Regulating Reservoir,,Point(-121.241944444 44.714444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702299,Penn Forest Reservoir,,Point(-75.562777777 40.936388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702300,Penn Lake,,Point(-75.770277777 41.113055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702301,Penniman Lake,,Point(-76.601944444 37.28),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702302,Peppermill Lake,,Point(-89.648333333 43.788333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702303,Perkins Pond,,Point(-75.118333333 41.575),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702304,Perkins Pond,,Point(-77.432777777 37.069444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702305,Perrins Marsh,,Point(-75.925277777 41.401944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702307,Peter Pond,,Point(-71.895 42.063055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702309,Peterson Lake,,Point(-105.571666666 39.940555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702310,Pewaukee Lake 27.6,,Point(-88.306666666 43.073055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702311,Philips Brook Reservoir,,Point(-70.744444444 42.08),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702313,Phillippi Reservoir,,Point(-104.827777777 45.327777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702314,Phillips Lake,,Point(-118.052222222 44.681111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702315,Pickerel Lake,,Point(-75.08 41.253888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702316,Piedmont Reservoir,,Point(-110.651944444 41.181666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702318,Pierce Reservoir,,Point(-106.086388888 41.687777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702319,Pigors Lake,,Point(-97.996388888 45.338055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702320,Pikes Creek Reservoir,,Point(-76.057777777 41.275833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702321,Pilot Butte Reservoir,,Point(-108.773888888 43.207222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702322,Pilot Lake Reservoir,,Point(-120.08 43.401666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702323,Pin Oak Lake,,Point(-81.523611111 40.857222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702324,Pinchot Lake,,Point(-76.892222222 40.073888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702325,Pine Mountain Lake,,Point(-83.696666666 36.741388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702326,Pine River Flowage,,Point(-88.263888888 45.83),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702329,Pinecone Reservoir,,Point(-120.543055555 40.786388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702330,Pinecrest Lake,,Point(-119.982222222 38.196111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702331,Pinewood Lake,,Point(-105.284444444 40.362777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702332,Pinto Lake,,Point(-121.77152 36.95587),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702334,Pio Reservoir,,Point(-108.890833333 41.236666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702337,Pipestem Lake,,Point(-98.811944444 46.974722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702340,Pit Four Reservoir,,Point(-121.760833333 40.9975),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702341,Piute Reservoir,,Point(-119.563888888 42.066666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702342,Piute Reservoir,,Point(-112.201388888 38.235),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702343,Plain Nine Reservoir,,Point(-78.505 40.430277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702345,Plantain Pond,,Point(-73.444166666 42.070833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702346,Plastic Park Pond,,Point(-72.523888888 42.151111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702348,Pleasant View Lake,,Point(-87.563333333 37.306388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702349,Plow Shop Pond,,Point(-71.592222222 42.555833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702350,Pocono Lake,,Point(-75.520833333 41.099444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702351,Pocono Plateau Lake,,Point(-75.305 41.234444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702352,Poe Lake,,Point(-77.471944444 40.821388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702354,Poindexter Reservoir,,Point(-120.528888888 41.851944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702355,Pokegama Lake,,Point(-91.860277777 46.115),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702356,Poley Reservoir,,Point(-120.028611111 44.138888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702358,Polishing Pond,,Point(-77.427222222 37.446666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702359,Polk Pond,,Point(-75.711388888 41.769444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702360,Pollards Pond,,Point(-77.595277777 37.788333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702362,Pond Number 11,,Point(-76.608055555 37.265833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702365,Ponderosa Reservoir,,Point(-121.2925 39.549444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702366,Pondville Pond,,Point(-71.817222222 42.191111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702367,Pool Eight Reservoir,,Point(-102.000555555 48.583333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702369,Poore Lake,,Point(-119.526666666 38.308611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702370,Porcupine Reservoir,,Point(-105.252222222 43.496111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702371,Porters Lake,,Point(-75.058888888 41.251944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702373,Poston Reservoir,,Point(-109.426388888 42.382777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702374,Poverty Corners Waterhole,,Point(-120.150833333 42.938888888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702375,Powell Lake,,Point(-87.22939 36.99182),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702377,Prairie Dell Pond,,Point(-89.554444444 45.266388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702378,Prairie Land Reservoir Number 1,,Point(-103.839722222 37.901111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702379,Pratt Pond,,Point(-71.577222222 42.011666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702381,Prince Reservoir,,Point(-102.581666666 38.222777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702383,Pringle Flat Reservoir,,Point(-120.435 43.885),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702384,Promised Land Lake,,Point(-75.196944444 41.309166666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702386,Prospect Bog Reservoir,,Point(-70.831388888 41.936388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702387,Prospect Lake,,Point(-73.452222222 42.195),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702388,Prospect Reservoir,,Point(-104.515 40.015277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702389,Pueblo Reservoir,,Point(-104.7775 38.265),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702390,Puffer Lake,,Point(-112.3625 38.316666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702391,Purdy Reservoir,,Point(-106.660277777 44.021666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702392,Putnam Lake,,Point(-108.932777777 48.165),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702394,Putnamville Reservoir,,Point(-70.946388888 42.601111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702395,Pyles Canyon Reservoir Number Two,,Point(-117.835833333 45.117222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702397,Quail Lake,,Point(-120.166111111 39.07),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702399,Quaker Lake,,Point(-75.920277777 41.977222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702401,Queen Lake,,Point(-72.115277777 42.534722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702402,Quemado Lake,,Point(-108.491111111 34.134444444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702404,Quidnick Reservoir,,Point(-71.678611111 41.679722222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702405,Quinapoxet Reservoir,,Point(-71.883333333 42.396944444),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702407,Radio Springs Reservoir,,Point(-119.881388888 42.91),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702409,Rainbow Lake,,Point(-122.694166666 40.5075),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702410,Ralph White Lake,,Point(-107.468888888 40.617777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702412,Ralphs Pond,,Point(-71.479722222 41.761388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702413,Ralston Reservoir,,Point(-105.2475 39.827222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702415,Ramah Reservoir,,Point(-108.482777777 35.151388888),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702417,Ramsdall Pond,,Point(-71.991388888 42.553611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702418,Ramshorn Pond,,Point(-71.8075 42.155277777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702419,Randall Lake,,Point(-75.307222222 41.898333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702420,Ransberry Pond,,Point(-75.205 41.221666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702421,Rantoul Pond,,Point(-70.7925 42.6775),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702422,Rat Lake,,Point(-119.803333333 48.180833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702423,Rattlesnake Reservoir,,Point(-117.73898 33.72863),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702424,Rattlesnake Reservoir,,Point(-108.429722222 45.903333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702426,Rays Lake,,Point(-112.266944444 43.913055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702427,Red Brook Pond,,Point(-70.608611111 41.677777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702429,Red Dirt Reservoir,,Point(-106.574444444 40.187777777),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702430,Red Flat Pond,,Point(-113.291944444 36.655555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702431,Red Gulch Detention Dam 1592 Number 5,,Point(-107.748333333 41.253611111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702432,Red Lake,,Point(-105.181666666 35.045833333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702433,Red Lake,,Point(-109.040833333 35.928333333),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702434,Red Mesa Reservoir,,Point(-111.542777777 36.628055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702435,Red Rock Number 1 Reservoir,,Point(-113.048055555 38.661111111),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702437,Redmond Lake,,Point(-111.872777777 38.992222222),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702438,Reeds Lake,,Point(-75.163055555 40.276666666),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702439,Reflection Lake,,Point(-117.284444444 47.9975),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702440,Reining Pond,,Point(-75.314444444 41.543055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702442,Relief Reservoir,,Point(-119.738055555 38.270555555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702444,Reservoir C,,Point(-120.770277777 41.663055555),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702445,Arroyo de los Frijoles,,Point(-122.363888888 37.2),http://www.wikidata.org/entity/Q30,United States of America,
http://www.wikidata.org/entity/Q49702446,Reservoir F,,Point(-120.88 41.570555555),http://www.wikidata.org/entity/Q30,United States of America,
